Data,ERS,Municipio,Infectados,Recuperados,Obitos,Total
11/06/2020,Rondonopolis,Poxoreu,1,2,0,3
11/06/2020,Rondonopolis,Primavera do Leste,143,68,1,212
11/06/2020,Agua Boa,Querencia,30,24,1,55
11/06/2020,Agua Boa,Ribeirao Cascalheira,12,2,0,14
11/06/2020,Caceres,Rio Branco,0,3,0,3
11/06/2020,Pontes e Lacerda,Rondolandia,0,2,0,2
11/06/2020,Rondonopolis,Rondonopolis,306,73,12,391
11/06/2020,Diamantino,Rosario Oeste,10,38,2,50
11/06/2020,Sinop,Santa Carmem,2,0,0,2
11/06/2020,Porto Alegre do Norte,Santa Cruz do Xingu,1,0,0,1
11/06/2020,Sinop,Santa Rita do Trivelato,1,0,0,1
11/06/2020,Tangara da Serra,Santo Afonso,2,0,0,2
11/06/2020,Rondonopolis,Santo Antonio do Leste,3,0,0,3
11/06/2020,Baixada Cuiabana,Santo Antonio do Leverger,6,1,0,7
11/06/2020,Sao Felix do Araguaia,Sao Felix do Araguaia,3,1,0,4
11/06/2020,Rondonopolis,Sao Jose do Povo,2,5,0,7
11/06/2020,Diamantino,Sao Jose do Rio Claro,3,0,1,4
11/06/2020,Porto Alegre do Norte,Sao Jose do Xingu,2,0,0,2
11/06/2020,Caceres,Sao Jose dos Quatro Marcos,9,7,1,17
11/06/2020,Rondonopolis,Sao Pedro da Cipa,0,6,1,7
11/06/2020,Tangara da Serra,Sapezal,11,35,1,47
11/06/2020,Sinop,Sinop,67,57,7,131
11/06/2020,Sinop,Sorriso,45,106,2,153
11/06/2020,Juara,Tabapora,1,0,0,1
11/06/2020,Tangara da Serra,Tangara da Serra,52,141,1,194
11/06/2020,Sinop,Tapurah,30,9,0,39
11/06/2020,Peixoto de Azevedo,Terra Nova do Norte,7,1,0,8
11/06/2020,Sinop,Uniao do Sul,0,1,0,1
11/06/2020,Pontes e Lacerda,Vale de Sao Domingos,0,1,1,2
11/06/2020,Baixada Cuiabana,Varzea Grande,290,116,31,437
11/06/2020,Sinop,Vera,5,0,1,6
11/06/2020,Pontes e Lacerda,Vila Bela da Santissima Trindade,18,2,0,20
11/06/2020,Porto Alegre do Norte,Vila Rica,28,5,1,34
12/06/2020,Baixada Cuiabana,Acorizal,0,12,1,13
12/06/2020,Agua Boa,Agua Boa,3,6,0,9
12/06/2020,Alta Floresta,Alta Floresta,65,31,3,99
12/06/2020,Rondonopolis,Alto Araguaia,1,8,2,11
12/06/2020,Sao Felix do Araguaia,Alto Boa Vista,18,0,1,19
12/06/2020,Rondonopolis,Alto Garcas,6,1,0,7
12/06/2020,Diamantino,Alto Paraguai,0,1,0,1
12/06/2020,Caceres,Araputanga,9,0,0,9
12/06/2020,Diamantino,Arenapolis,6,4,0,10
12/06/2020,Juina,Aripuana,4,33,1,38
12/06/2020,Tangara da Serra,Barra do Bugres,6,0,1,7
12/06/2020,Barra do Garcas,Barra do Garcas,41,51,7,99
12/06/2020,Sao Felix do Araguaia,Bom Jesus do Araguaia,16,2,0,18
12/06/2020,Juina,Brasnorte,2,0,0,2
12/06/2020,Caceres,Caceres,28,23,5,56
12/06/2020,Barra do Garcas,Campinapolis,3,0,0,3
12/06/2020,Tangara da Serra,Campo Novo do Parecis,33,23,0,56
12/06/2020,Rondonopolis,Campo Verde,59,59,0,118
12/06/2020,Pontes e Lacerda,Campos de Julio,8,6,0,14
12/06/2020,Porto Alegre do Norte,Canabrava do Norte,14,2,0,16
12/06/2020,Agua Boa,Canarana,10,13,0,23
12/06/2020,Baixada Cuiabana,Chapada dos Guimaraes,7,9,2,18
12/06/2020,Sinop,Claudia,2,0,0,2
12/06/2020,Colider,Colider,12,7,2,21
12/06/2020,Juina,Colniza,2,0,0,2
12/06/2020,Pontes e Lacerda,Comodoro,3,3,1,7
12/06/2020,Porto Alegre do Norte,Confresa,70,117,3,190
12/06/2020,Pontes e Lacerda,Conquista do Oeste,4,3,0,7
12/06/2020,Juina,Cotriguacu,4,3,1,8
12/06/2020,Baixada Cuiabana,Cuiaba,1172,321,51,1544
12/06/2020,Caceres,Curvelandia,1,3,1,5
12/06/2020,Tangara da Serra,Denise,2,2,0,4
12/06/2020,Diamantino,Diamantino,6,0,1,7
12/06/2020,Rondonopolis,Dom Aquino,4,6,1,11
12/06/2020,Sinop,Feliz Natal,3,0,0,3
12/06/2020,Pontes e Lacerda,Figueiropolis do Oeste,0,0,1,1
12/06/2020,Agua Boa,Gaucha do Norte,1,0,0,1
12/06/2020,Peixoto de Azevedo,Guaranta do Norte,33,17,0,50
12/06/2020,Rondonopolis,Guiratinga,5,2,0,7
12/06/2020,Sinop,Ipiranga do Norte,0,5,0,5
12/06/2020,Sinop,Itanhanga,0,1,0,1
12/06/2020,Colider,Itauba,1,0,0,1
12/06/2020,Rondonopolis,Itiquira,9,0,0,9
12/06/2020,Rondonopolis,Jaciara,10,44,0,54
12/06/2020,Baixada Cuiabana,Jangada,1,8,1,10
12/06/2020,Pontes e Lacerda,Jauru,0,1,1,2
12/06/2020,Juara,Juara,4,2,1,7
12/06/2020,Juina,Juina,7,7,1,15
12/06/2020,Rondonopolis,Juscimeira,6,6,0,12
12/06/2020,Caceres,Lambari do Oeste,4,4,0,8
12/06/2020,Sinop,Lucas do Rio Verde,96,64,2,162
12/06/2020,Sao Felix do Araguaia,Luciara,0,1,0,1
12/06/2020,Colider,Marcelandia,4,6,0,10
12/06/2020,Peixoto de Azevedo,Matupa,20,8,0,28
12/06/2020,Caceres,Mirassol do Oeste,8,10,1,19
12/06/2020,Diamantino,Nobres,3,3,0,6
12/06/2020,Baixada Cuiabana,Nossa Senhora do Livramento,21,14,1,36
12/06/2020,Colider,Nova Guarita,1,3,0,4
12/06/2020,Pontes e Lacerda,Nova Lacerda,3,4,0,7
12/06/2020,Tangara da Serra,Nova Marilandia,4,0,0,4
12/06/2020,Juara,Nova Maringa,2,1,0,3
12/06/2020,Alta Floresta,Nova Monte Verde,2,1,0,3
12/06/2020,Sinop,Nova Mutum,64,53,4,121
12/06/2020,Tangara da Serra,Nova Olimpia,2,4,0,6
12/06/2020,Colider,Nova Santa Helena,2,2,1,5
12/06/2020,Sinop,Nova Ubirata,13,10,0,23
12/06/2020,Barra do Garcas,Nova Xavantina,2,0,1,3
12/06/2020,Peixoto de Azevedo,Novo Mundo,2,14,0,16
12/06/2020,Sao Felix do Araguaia,Novo Santo Antonio,4,6,0,10
12/06/2020,Alta Floresta,Paranaita,3,0,0,3
12/06/2020,Rondonopolis,Paranatinga,18,2,0,20
12/06/2020,Rondonopolis,Pedra Preta,26,4,0,30
12/06/2020,Peixoto de Azevedo,Peixoto de Azevedo,10,28,0,38
12/06/2020,Baixada Cuiabana,Pocone,10,3,2,15
12/06/2020,Barra do Garcas,Pontal do Araguaia,5,4,0,9
12/06/2020,Barra do Garcas,Ponte Branca,0,0,1,1
12/06/2020,Pontes e Lacerda,Pontes e Lacerda,49,26,6,81
12/06/2020,Porto Alegre do Norte,Porto Alegre do Norte,1,2,0,3
12/06/2020,Juara,Porto dos Gauchos,5,0,0,5
12/06/2020,Caceres,Porto Esperidiao,30,0,2,32
12/06/2020,Rondonopolis,Poxoreu,1,2,0,3
12/06/2020,Rondonopolis,Primavera do Leste,111,116,1,228
12/06/2020,Agua Boa,Querencia,30,25,1,56
12/06/2020,Agua Boa,Ribeirao Cascalheira,10,4,0,14
12/06/2020,Caceres,Rio Branco,0,3,0,3
12/06/2020,Pontes e Lacerda,Rondolandia,0,2,0,2
12/06/2020,Rondonopolis,Rondonopolis,322,73,12,407
12/06/2020,Diamantino,Rosario Oeste,10,38,2,50
12/06/2020,Sinop,Santa Carmem,4,0,0,4
12/06/2020,Porto Alegre do Norte,Santa Cruz do Xingu,1,0,0,1
12/06/2020,Sinop,Santa Rita do Trivelato,1,0,0,1
12/06/2020,Tangara da Serra,Santo Afonso,2,0,0,2
12/06/2020,Rondonopolis,Santo Antonio do Leste,3,0,0,3
12/06/2020,Baixada Cuiabana,Santo Antonio do Leverger,4,4,0,8
12/06/2020,Sao Felix do Araguaia,Sao Felix do Araguaia,4,1,0,5
12/06/2020,Rondonopolis,Sao Jose do Povo,2,5,0,7
12/06/2020,Diamantino,Sao Jose do Rio Claro,3,0,1,4
12/06/2020,Porto Alegre do Norte,Sao Jose do Xingu,2,0,0,2
12/06/2020,Caceres,Sao Jose dos Quatro Marcos,9,7,1,17
12/06/2020,Rondonopolis,Sao Pedro da Cipa,0,6,1,7
12/06/2020,Tangara da Serra,Sapezal,11,35,1,47
12/06/2020,Sao Felix do Araguaia,Serra Nova Dourada,1,0,0,1
12/06/2020,Sinop,Sinop,73,66,8,147
12/06/2020,Sinop,Sorriso,73,106,2,181
12/06/2020,Juara,Tabapora,1,0,0,1
12/06/2020,Tangara da Serra,Tangara da Serra,59,141,1,201
12/06/2020,Sinop,Tapurah,30,9,0,39
12/06/2020,Peixoto de Azevedo,Terra Nova do Norte,7,1,0,8
12/06/2020,Sinop,Uniao do Sul,0,1,0,1
12/06/2020,Pontes e Lacerda,Vale de Sao Domingos,0,1,1,2
12/06/2020,Baixada Cuiabana,Varzea Grande,315,119,33,467
12/06/2020,Sinop,Vera,5,0,1,6
12/06/2020,Pontes e Lacerda,Vila Bela da Santissima Trindade,18,2,0,20
12/06/2020,Porto Alegre do Norte,Vila Rica,28,5,1,34
13/06/2020,Baixada Cuiabana,Acorizal,0,12,1,13
13/06/2020,Agua Boa,Agua Boa,2,6,1,9
13/06/2020,Alta Floresta,Alta Floresta,65,31,3,99
13/06/2020,Rondonopolis,Alto Araguaia,2,8,2,12
13/06/2020,Sao Felix do Araguaia,Alto Boa Vista,18,0,1,19
13/06/2020,Rondonopolis,Alto Garcas,6,1,0,7
13/06/2020,Diamantino,Alto Paraguai,0,1,0,1
13/06/2020,Caceres,Araputanga,9,0,0,9
13/06/2020,Diamantino,Arenapolis,7,4,0,11
13/06/2020,Juina,Aripuana,4,33,1,38
13/06/2020,Tangara da Serra,Barra do Bugres,6,0,1,7
13/06/2020,Barra do Garcas,Barra do Garcas,47,52,7,106
13/06/2020,Sao Felix do Araguaia,Bom Jesus do Araguaia,16,2,0,18
13/06/2020,Juina,Brasnorte,2,0,0,2
13/06/2020,Caceres,Caceres,22,33,5,60
13/06/2020,Barra do Garcas,Campinapolis,4,0,0,4
13/06/2020,Tangara da Serra,Campo Novo do Parecis,34,23,0,57
13/06/2020,Rondonopolis,Campo Verde,63,71,0,134
13/06/2020,Pontes e Lacerda,Campos de Julio,9,6,0,15
13/06/2020,Porto Alegre do Norte,Canabrava do Norte,14,2,0,16
13/06/2020,Agua Boa,Canarana,11,14,0,25
13/06/2020,Baixada Cuiabana,Chapada dos Guimaraes,9,9,2,20
13/06/2020,Sinop,Claudia,2,0,0,2
13/06/2020,Colider,Colider,22,7,2,31
13/06/2020,Juina,Colniza,2,0,0,2
13/06/2020,Pontes e Lacerda,Comodoro,3,3,1,7
13/06/2020,Porto Alegre do Norte,Confresa,71,117,3,191
13/06/2020,Pontes e Lacerda,Conquista do Oeste,4,3,0,7
13/06/2020,Juina,Cotriguacu,4,3,1,8
13/06/2020,Baixada Cuiabana,Cuiaba,1203,396,58,1657
13/06/2020,Caceres,Curvelandia,1,3,1,5
13/06/2020,Tangara da Serra,Denise,2,2,0,4
13/06/2020,Diamantino,Diamantino,8,0,1,9
13/06/2020,Rondonopolis,Dom Aquino,4,6,1,11
13/06/2020,Sinop,Feliz Natal,9,0,0,9
13/06/2020,Pontes e Lacerda,Figueiropolis do Oeste,0,0,1,1
13/06/2020,Agua Boa,Gaucha do Norte,1,0,0,1
13/06/2020,Barra do Garcas,General Carneiro,1,0,0,1
13/06/2020,Peixoto de Azevedo,Guaranta do Norte,35,17,0,52
13/06/2020,Rondonopolis,Guiratinga,5,2,0,7
13/06/2020,Sinop,Ipiranga do Norte,0,5,0,5
13/06/2020,Sinop,Itanhanga,0,1,0,1
13/06/2020,Colider,Itauba,1,0,0,1
13/06/2020,Rondonopolis,Itiquira,9,0,0,9
13/06/2020,Rondonopolis,Jaciara,14,45,0,59
13/06/2020,Baixada Cuiabana,Jangada,1,8,1,10
13/06/2020,Pontes e Lacerda,Jauru,0,1,1,2
13/06/2020,Juara,Juara,4,2,1,7
13/06/2020,Juina,Juina,8,7,1,16
13/06/2020,Rondonopolis,Juscimeira,8,6,0,14
13/06/2020,Caceres,Lambari do Oeste,4,4,0,8
13/06/2020,Sinop,Lucas do Rio Verde,96,65,2,163
13/06/2020,Sao Felix do Araguaia,Luciara,0,1,0,1
13/06/2020,Colider,Marcelandia,5,6,0,11
13/06/2020,Peixoto de Azevedo,Matupa,21,8,0,29
13/06/2020,Caceres,Mirassol do Oeste,6,13,1,20
13/06/2020,Diamantino,Nobres,4,3,0,7
13/06/2020,Baixada Cuiabana,Nossa Senhora do Livramento,23,14,1,38
13/06/2020,Colider,Nova Guarita,1,3,0,4
13/06/2020,Pontes e Lacerda,Nova Lacerda,3,4,0,7
13/06/2020,Tangara da Serra,Nova Marilandia,4,0,0,4
13/06/2020,Juara,Nova Maringa,2,1,0,3
13/06/2020,Alta Floresta,Nova Monte Verde,2,1,0,3
13/06/2020,Sinop,Nova Mutum,64,62,4,130
13/06/2020,Tangara da Serra,Nova Olimpia,2,4,0,6
13/06/2020,Colider,Nova Santa Helena,2,2,1,5
13/06/2020,Sinop,Nova Ubirata,13,10,0,23
13/06/2020,Barra do Garcas,Nova Xavantina,2,0,1,3
13/06/2020,Peixoto de Azevedo,Novo Mundo,2,14,0,16
13/06/2020,Sao Felix do Araguaia,Novo Santo Antonio,4,6,0,10
13/06/2020,Alta Floresta,Paranaita,3,0,0,3
13/06/2020,Rondonopolis,Paranatinga,18,2,0,20
13/06/2020,Rondonopolis,Pedra Preta,26,10,1,37
13/06/2020,Peixoto de Azevedo,Peixoto de Azevedo,10,28,0,38
13/06/2020,Baixada Cuiabana,Pocone,11,3,3,17
13/06/2020,Barra do Garcas,Pontal do Araguaia,5,4,0,9
13/06/2020,Barra do Garcas,Ponte Branca,0,0,1,1
13/06/2020,Pontes e Lacerda,Pontes e Lacerda,49,26,6,81
13/06/2020,Porto Alegre do Norte,Porto Alegre do Norte,1,2,0,3
13/06/2020,Juara,Porto dos Gauchos,5,0,0,5
13/06/2020,Caceres,Porto Esperidiao,35,1,2,38
13/06/2020,Rondonopolis,Poxoreu,3,2,0,5
13/06/2020,Rondonopolis,Primavera do Leste,121,117,2,240
13/06/2020,Agua Boa,Querencia,41,25,1,67
13/06/2020,Agua Boa,Ribeirao Cascalheira,10,4,0,14
13/06/2020,Caceres,Rio Branco,0,3,0,3
13/06/2020,Pontes e Lacerda,Rondolandia,0,2,0,2
13/06/2020,Rondonopolis,Rondonopolis,365,74,12,451
13/06/2020,Diamantino,Rosario Oeste,12,38,2,52
13/06/2020,Sinop,Santa Carmem,4,0,0,4
13/06/2020,Porto Alegre do Norte,Santa Cruz do Xingu,1,0,0,1
13/06/2020,Sinop,Santa Rita do Trivelato,1,0,0,1
13/06/2020,Tangara da Serra,Santo Afonso,2,0,0,2
13/06/2020,Rondonopolis,Santo Antonio do Leste,3,0,0,3
13/06/2020,Baixada Cuiabana,Santo Antonio do Leverger,3,5,0,8
13/06/2020,Sao Felix do Araguaia,Sao Felix do Araguaia,4,1,0,5
13/06/2020,Rondonopolis,Sao Jose do Povo,2,5,0,7
13/06/2020,Diamantino,Sao Jose do Rio Claro,3,0,1,4
13/06/2020,Porto Alegre do Norte,Sao Jose do Xingu,2,0,0,2
13/06/2020,Caceres,Sao Jose dos Quatro Marcos,3,13,1,17
13/06/2020,Rondonopolis,Sao Pedro da Cipa,0,6,1,7
13/06/2020,Tangara da Serra,Sapezal,16,35,1,52
13/06/2020,Sao Felix do Araguaia,Serra Nova Dourada,1,0,0,1
13/06/2020,Sinop,Sinop,84,67,10,161
13/06/2020,Sinop,Sorriso,80,106,2,188
13/06/2020,Juara,Tabapora,1,0,0,1
13/06/2020,Tangara da Serra,Tangara da Serra,72,141,1,214
13/06/2020,Sinop,Tapurah,33,10,0,43
13/06/2020,Peixoto de Azevedo,Terra Nova do Norte,7,1,0,8
13/06/2020,Sinop,Uniao do Sul,0,1,0,1
13/06/2020,Pontes e Lacerda,Vale de Sao Domingos,0,1,1,2
13/06/2020,Baixada Cuiabana,Varzea Grande,335,119,38,492
13/06/2020,Sinop,Vera,5,0,1,6
13/06/2020,Pontes e Lacerda,Vila Bela da Santissima Trindade,19,2,0,21
13/06/2020,Porto Alegre do Norte,Vila Rica,28,5,1,34
14/06/2020,Baixada Cuiabana,Acorizal,0,12,1,13
14/06/2020,Agua Boa,Agua Boa,3,6,1,10
14/06/2020,Alta Floresta,Alta Floresta,65,31,3,99
14/06/2020,Rondonopolis,Alto Araguaia,2,8,2,12
14/06/2020,Sao Felix do Araguaia,Alto Boa Vista,18,0,1,19
14/06/2020,Rondonopolis,Alto Garcas,6,1,0,7
14/06/2020,Diamantino,Alto Paraguai,1,1,0,2
14/06/2020,Caceres,Araputanga,9,0,0,9
14/06/2020,Diamantino,Arenapolis,9,4,0,13
14/06/2020,Juina,Aripuana,4,35,1,40
14/06/2020,Tangara da Serra,Barra do Bugres,7,0,1,8
14/06/2020,Barra do Garcas,Barra do Garcas,51,52,7,110
14/06/2020,Sao Felix do Araguaia,Bom Jesus do Araguaia,15,4,0,19
14/06/2020,Juina,Brasnorte,2,0,0,2
14/06/2020,Caceres,Caceres,28,33,5,66
14/06/2020,Barra do Garcas,Campinapolis,4,0,0,4
14/06/2020,Tangara da Serra,Campo Novo do Parecis,37,23,0,60
14/06/2020,Rondonopolis,Campo Verde,60,76,0,136
14/06/2020,Pontes e Lacerda,Campos de Julio,9,6,0,15
14/06/2020,Porto Alegre do Norte,Canabrava do Norte,14,2,0,16
14/06/2020,Agua Boa,Canarana,13,15,0,28
14/06/2020,Baixada Cuiabana,Chapada dos Guimaraes,9,9,2,20
14/06/2020,Sinop,Claudia,3,0,0,3
14/06/2020,Colider,Colider,22,7,2,31
14/06/2020,Juina,Colniza,2,0,0,2
14/06/2020,Pontes e Lacerda,Comodoro,3,3,1,7
14/06/2020,Porto Alegre do Norte,Confresa,73,117,3,193
14/06/2020,Pontes e Lacerda,Conquista do Oeste,4,3,0,7
14/06/2020,Juina,Cotriguacu,4,3,1,8
14/06/2020,Baixada Cuiabana,Cuiaba,1363,402,59,1824
14/06/2020,Caceres,Curvelandia,2,3,1,6
14/06/2020,Tangara da Serra,Denise,2,2,0,4
14/06/2020,Diamantino,Diamantino,8,0,1,9
14/06/2020,Rondonopolis,Dom Aquino,4,6,1,11
14/06/2020,Sinop,Feliz Natal,9,0,0,9
14/06/2020,Pontes e Lacerda,Figueiropolis do Oeste,0,0,1,1
14/06/2020,Agua Boa,Gaucha do Norte,1,0,0,1
14/06/2020,Barra do Garcas,General Carneiro,1,0,0,1
14/06/2020,Peixoto de Azevedo,Guaranta do Norte,36,17,0,53
14/06/2020,Rondonopolis,Guiratinga,5,2,0,7
14/06/2020,Sinop,Ipiranga do Norte,0,5,0,5
14/06/2020,Sinop,Itanhanga,0,1,0,1
14/06/2020,Colider,Itauba,1,0,0,1
14/06/2020,Rondonopolis,Itiquira,9,0,0,9
14/06/2020,Rondonopolis,Jaciara,13,46,0,59
14/06/2020,Baixada Cuiabana,Jangada,1,8,1,10
14/06/2020,Pontes e Lacerda,Jauru,0,1,1,2
14/06/2020,Juara,Juara,4,2,1,7
14/06/2020,Juina,Juina,8,7,2,17
14/06/2020,Rondonopolis,Juscimeira,6,9,0,15
14/06/2020,Caceres,Lambari do Oeste,4,4,0,8
14/06/2020,Sinop,Lucas do Rio Verde,97,65,4,166
14/06/2020,Sao Felix do Araguaia,Luciara,0,1,0,1
14/06/2020,Colider,Marcelandia,5,6,0,11
14/06/2020,Peixoto de Azevedo,Matupa,21,8,0,29
14/06/2020,Caceres,Mirassol do Oeste,6,13,1,20
14/06/2020,Diamantino,Nobres,4,3,0,7
14/06/2020,Baixada Cuiabana,Nossa Senhora do Livramento,22,15,2,39
14/06/2020,Colider,Nova Guarita,1,3,0,4
14/06/2020,Pontes e Lacerda,Nova Lacerda,3,4,0,7
14/06/2020,Tangara da Serra,Nova Marilandia,4,0,0,4
14/06/2020,Juara,Nova Maringa,2,1,0,3
14/06/2020,Alta Floresta,Nova Monte Verde,2,1,0,3
14/06/2020,Sinop,Nova Mutum,65,69,4,138
14/06/2020,Tangara da Serra,Nova Olimpia,2,4,0,6
14/06/2020,Colider,Nova Santa Helena,2,2,1,5
14/06/2020,Sinop,Nova Ubirata,13,10,0,23
14/06/2020,Barra do Garcas,Nova Xavantina,2,0,1,3
14/06/2020,Peixoto de Azevedo,Novo Mundo,2,14,0,16
14/06/2020,Sao Felix do Araguaia,Novo Santo Antonio,4,6,0,10
14/06/2020,Alta Floresta,Paranaita,3,0,0,3
14/06/2020,Rondonopolis,Paranatinga,18,2,0,20
14/06/2020,Rondonopolis,Pedra Preta,26,10,1,37
14/06/2020,Peixoto de Azevedo,Peixoto de Azevedo,10,28,1,39
14/06/2020,Baixada Cuiabana,Pocone,11,3,3,17
14/06/2020,Barra do Garcas,Pontal do Araguaia,5,4,0,9
14/06/2020,Barra do Garcas,Ponte Branca,0,0,1,1
14/06/2020,Pontes e Lacerda,Pontes e Lacerda,49,26,6,81
14/06/2020,Porto Alegre do Norte,Porto Alegre do Norte,1,2,0,3
14/06/2020,Juara,Porto dos Gauchos,5,0,0,5
14/06/2020,Caceres,Porto Esperidiao,38,1,2,41
14/06/2020,Rondonopolis,Poxoreu,3,2,0,5
14/06/2020,Rondonopolis,Primavera do Leste,131,118,3,252
14/06/2020,Agua Boa,Querencia,40,25,2,67
14/06/2020,Agua Boa,Ribeirao Cascalheira,10,4,0,14
14/06/2020,Caceres,Rio Branco,0,3,0,3
14/06/2020,Pontes e Lacerda,Rondolandia,0,2,0,2
14/06/2020,Rondonopolis,Rondonopolis,409,74,12,495
14/06/2020,Diamantino,Rosario Oeste,12,38,2,52
14/06/2020,Sinop,Santa Carmem,6,0,0,6
14/06/2020,Porto Alegre do Norte,Santa Cruz do Xingu,1,0,0,1
14/06/2020,Sinop,Santa Rita do Trivelato,1,0,0,1
14/06/2020,Tangara da Serra,Santo Afonso,2,0,0,2
14/06/2020,Rondonopolis,Santo Antonio do Leste,3,0,0,3
14/06/2020,Baixada Cuiabana,Santo Antonio do Leverger,3,5,0,8
14/06/2020,Sao Felix do Araguaia,Sao Felix do Araguaia,4,1,0,5
14/06/2020,Rondonopolis,Sao Jose do Povo,2,5,0,7
14/06/2020,Diamantino,Sao Jose do Rio Claro,3,0,1,4
14/06/2020,Porto Alegre do Norte,Sao Jose do Xingu,2,0,0,2
14/06/2020,Caceres,Sao Jose dos Quatro Marcos,3,13,1,17
14/06/2020,Rondonopolis,Sao Pedro da Cipa,0,6,1,7
14/06/2020,Tangara da Serra,Sapezal,17,35,1,53
14/06/2020,Sao Felix do Araguaia,Serra Nova Dourada,1,0,0,1
14/06/2020,Sinop,Sinop,83,69,11,163
14/06/2020,Sinop,Sorriso,88,122,3,213
14/06/2020,Juara,Tabapora,1,0,0,1
14/06/2020,Tangara da Serra,Tangara da Serra,86,140,1,227
14/06/2020,Sinop,Tapurah,33,10,0,43
14/06/2020,Peixoto de Azevedo,Terra Nova do Norte,7,1,0,8
14/06/2020,Sinop,Uniao do Sul,0,1,0,1
14/06/2020,Pontes e Lacerda,Vale de Sao Domingos,0,1,1,2
14/06/2020,Baixada Cuiabana,Varzea Grande,348,152,42,542
14/06/2020,Sinop,Vera,7,0,1,8
14/06/2020,Pontes e Lacerda,Vila Bela da Santissima Trindade,19,2,0,21
14/06/2020,Porto Alegre do Norte,Vila Rica,28,5,1,34
15/06/2020,Baixada Cuiabana,Acorizal,0,12,1,13
15/06/2020,Agua Boa,Agua Boa,3,6,1,10
15/06/2020,Alta Floresta,Alta Floresta,52,48,3,103
15/06/2020,Rondonopolis,Alto Araguaia,3,8,2,13
15/06/2020,Sao Felix do Araguaia,Alto Boa Vista,6,12,1,19
15/06/2020,Rondonopolis,Alto Garcas,6,1,0,7
15/06/2020,Diamantino,Alto Paraguai,1,1,0,2
15/06/2020,Caceres,Araputanga,10,0,0,10
15/06/2020,Diamantino,Arenapolis,5,8,0,13
15/06/2020,Juina,Aripuana,4,39,1,44
15/06/2020,Tangara da Serra,Barra do Bugres,3,4,1,8
15/06/2020,Barra do Garcas,Barra do Garcas,57,52,7,116
15/06/2020,Sao Felix do Araguaia,Bom Jesus do Araguaia,11,8,0,19
15/06/2020,Juina,Brasnorte,2,0,0,2
15/06/2020,Caceres,Caceres,30,33,5,68
15/06/2020,Barra do Garcas,Campinapolis,4,0,0,4
15/06/2020,Tangara da Serra,Campo Novo do Parecis,21,41,0,62
15/06/2020,Rondonopolis,Campo Verde,60,76,0,136
15/06/2020,Pontes e Lacerda,Campos de Julio,14,15,1,30
15/06/2020,Porto Alegre do Norte,Canabrava do Norte,17,2,0,19
15/06/2020,Agua Boa,Canarana,14,15,1,30
15/06/2020,Baixada Cuiabana,Chapada dos Guimaraes,10,10,2,22
15/06/2020,Sinop,Claudia,3,0,0,3
15/06/2020,Colider,Colider,29,7,2,38
15/06/2020,Juina,Colniza,2,0,0,2
15/06/2020,Pontes e Lacerda,Comodoro,5,8,1,14
15/06/2020,Porto Alegre do Norte,Confresa,70,151,4,225
15/06/2020,Pontes e Lacerda,Conquista do Oeste,4,3,0,7
15/06/2020,Juina,Cotriguacu,3,4,1,8
15/06/2020,Baixada Cuiabana,Cuiaba,1391,406,60,1857
15/06/2020,Caceres,Curvelandia,2,3,1,6
15/06/2020,Tangara da Serra,Denise,2,2,0,4
15/06/2020,Diamantino,Diamantino,8,0,1,9
15/06/2020,Rondonopolis,Dom Aquino,4,6,1,11
15/06/2020,Sinop,Feliz Natal,9,0,0,9
15/06/2020,Pontes e Lacerda,Figueiropolis do Oeste,0,0,1,1
15/06/2020,Agua Boa,Gaucha do Norte,2,0,0,2
15/06/2020,Barra do Garcas,General Carneiro,2,0,0,2
15/06/2020,Peixoto de Azevedo,Guaranta do Norte,26,27,0,53
15/06/2020,Rondonopolis,Guiratinga,5,2,0,7
15/06/2020,Sinop,Ipiranga do Norte,0,5,0,5
15/06/2020,Sinop,Itanhanga,0,1,0,1
15/06/2020,Colider,Itauba,1,0,0,1
15/06/2020,Rondonopolis,Itiquira,9,0,0,9
15/06/2020,Rondonopolis,Jaciara,12,48,0,60
15/06/2020,Baixada Cuiabana,Jangada,1,8,1,10
15/06/2020,Pontes e Lacerda,Jauru,0,1,1,2
15/06/2020,Juara,Juara,4,2,1,7
15/06/2020,Juina,Juina,5,11,2,18
15/06/2020,Rondonopolis,Juscimeira,6,9,0,15
15/06/2020,Caceres,Lambari do Oeste,5,4,0,9
15/06/2020,Sinop,Lucas do Rio Verde,100,65,5,170
15/06/2020,Sao Felix do Araguaia,Luciara,0,1,0,1
15/06/2020,Colider,Marcelandia,5,6,0,11
15/06/2020,Peixoto de Azevedo,Matupa,21,8,0,29
15/06/2020,Caceres,Mirassol do Oeste,7,13,1,21
15/06/2020,Diamantino,Nobres,6,3,0,9
15/06/2020,Baixada Cuiabana,Nossa Senhora do Livramento,30,15,2,47
15/06/2020,Baixada Cuiabana,Nova Brasilandia,1,0,0,1
15/06/2020,Colider,Nova Guarita,0,4,0,4
15/06/2020,Pontes e Lacerda,Nova Lacerda,4,4,0,8
15/06/2020,Tangara da Serra,Nova Marilandia,2,2,0,4
15/06/2020,Juara,Nova Maringa,2,2,0,4
15/06/2020,Alta Floresta,Nova Monte Verde,2,1,0,3
15/06/2020,Sinop,Nova Mutum,60,74,4,138
15/06/2020,Tangara da Serra,Nova Olimpia,1,5,0,6
